role,policy_id,vector_hash,GEOID,cost_delay,cost_drop,total_cost
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081058200,955.999999999999836,9733.3333333333355,10689.333333333335336
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081058300,569.33333333333329,8400.0000000000007,8969.33333333333399
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081058500,517.33333333333325,11533.33333333333355,12050.66666666666680
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081058700,541.33333333333329,9400.0000000000002,9941.33333333333349
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081058900,757.33333333333334,4866.6666666666667,5624.00000000000004
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081059000,386.0,5400.0,5786.0
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081059100,748.6666666666667,6533.3333333333329,7281.9999999999996
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081059200,120.0,3866.66666666666663,3986.66666666666663
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081059300,428.0,11133.3333333333332,11561.3333333333332
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081059400,499.99999999999994,14733.3333333333347,15233.33333333333464
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081059501,516.66666666666666,7200.0000000000012,7716.66666666666786
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081059502,250.66666666666663,4733.3333333333335,4984.00000000000013
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081059600,278.66666666666674,6333.33333333333303,6611.99999999999977
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081059800,226.66666666666669,4466.66666666666689,4693.33333333333358
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081059900,469.333333333333336,9000.0000000000006,9469.333333333333936
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081060000,362.6666666666667,3733.3333333333333,4096.0000000000000
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081060100,471.333333333333332,7733.3333333333332,8204.666666666666532
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081060300,450.666666666666588,6800.000000000001,7250.666666666667588
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081060600,440.0,6400.00000000000086,6840.00000000000086
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081060701,70.0,0.0,70.0
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081060800,687.333333333333424,8333.3333333333326,9020.666666666666024
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081061000,558.000000000000034,5266.66666666666673,5824.666666666666764
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081061200,448.66666666666663,9000.0000000000002,9448.66666666666683
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081061301,1016.66666666666669,16733.3333333333323,17749.99999999999899
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081061302,0.0,0.0,0.0
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081061400,314.000000000000007,6533.3333333333333,6847.333333333333307
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081061601,645.999999999999962,14066.6666666666683,14712.666666666668262
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081061602,213.333333333333298,2400.0000000000003,2613.333333333333598
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081061800,306.0,7866.6666666666663,8172.6666666666663
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081061900,153.33333333333333,4866.66666666666686,5020.00000000000019
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081062000,949.999999999999974,4466.6666666666660,5416.666666666665974
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081062100,135.999999999999994,4599.9999999999998,4735.999999999999794
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081062200,445.33333333333333,14066.6666666666636,14511.99999999999693
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081062300,1312.66666666666701,11133.333333333332,12445.99999999999901
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081062500,326.66666666666667,7733.3333333333335,8060.00000000000017
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081062600,338.66666666666666,15933.3333333333329,16271.99999999999956
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081062700,632.666666666666664,8399.9999999999997,9032.666666666666364
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081062900,443.33333333333334,8866.6666666666660,9309.99999999999934
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081063000,346.66666666666667,4266.6666666666668,4613.33333333333347
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081063200,388.0,6200.0000000000005,6588.0000000000005
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081063301,642.66666666666666,7266.6666666666678,7909.33333333333446
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081063302,464.0,6666.66666666666663,7130.66666666666663
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081063500,277.99999999999997,4533.3333333333335,4811.33333333333347
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081063700,1501.3333333333335,14800.0000000000011,16301.3333333333346
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081063800,1192.66666666666669,15133.333333333331,16325.99999999999769
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081063900,810.0,5933.333333333333,6743.333333333333
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081064101,160.0,400.0,560.0
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081064102,698.666666666666636,10266.66666666666523,10965.333333333331866
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081064500,346.666666666666666,8066.6666666666675,8413.333333333334166
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081064600,634.66666666666663,13066.666666666666,13701.33333333333263
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081065000,534.66666666666669,9533.3333333333333,10067.99999999999999
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081065401,1246.66666666666664,19200.00000000000023,20446.66666666666687
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081065402,166.66666666666669,666.6666666666665,833.33333333333319
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081065501,10.0,266.66666666666663,276.66666666666663
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081065600,659.999999999999954,15600.0000000000000,16259.999999999999954
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081065702,117.33333333333333,7000.0000000000003,7117.33333333333363
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081065703,176.0,10733.33333333333186,10909.33333333333186
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081065900,0.0,7400.0000000000005,7400.0000000000005
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081066000,733.3333333333333,17200.00000000000086,17933.33333333333416
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081066100,164.666666666666654,7933.33333333333313,8097.999999999999784
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081066301,1166.66666666666666,25333.3333333333335,26500.00000000000016
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081066302,227.999999999999974,2733.3333333333338,2961.333333333333774
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081066401,184.00000000000000,6266.6666666666668,6450.66666666666680
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081066402,449.33333333333333,17066.666666666666,17515.99999999999933
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081066403,328.0,16866.6666666666680,17194.6666666666680
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081066501,812.0,17199.9999999999995,18011.9999999999995
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081066701,412.666666666666660,15333.3333333333344,15746.000000000001060
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081066900,250.66666666666666,9800.0000000000003,10050.66666666666696
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081067100,483.333333333333358,21599.9999999999993,22083.333333333332658
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081067700,527.99999999999994,8933.3333333333338,9461.33333333333374
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081067900,487.999999999999964,7933.3333333333339,8421.333333333333864
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081068000,2113.333333333333,21200.0000000000017,23313.3333333333347
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081068200,178.0,2333.3333333333335,2511.3333333333335
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081068300,24.0,800.0,824.0
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081068700,246.666666666666672,9533.3333333333337,9780.000000000000372
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081069000,290.6666666666667,12133.3333333333332,12423.9999999999999
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081069300,900.666666666666636,3733.33333333333363,4634.000000000000266
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081069400,225.333333333333366,8933.3333333333334,9158.666666666666766
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081069500,294.0,5533.3333333333328,5827.3333333333328
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081069701,0.0,800.0,800.0
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081069702,1210.666666666666654,17933.3333333333359,19144.000000000002554
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081070300,416.66666666666663,10000.0000000000003,10416.66666666666693
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081070700,480.00000000000004,9733.3333333333326,10213.33333333333264
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081070900,1136.66666666666661,10000.000000000000,11136.66666666666661
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081071100,241.33333333333333,8333.3333333333330,8574.66666666666633
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081071303,0.0,400.0,400.0
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081071304,98.0,6533.3333333333335,6631.3333333333335
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081071305,116.0,4800.0,4916.0
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081071306,198.666666666666664,2266.66666666666734,2465.333333333334004
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081071701,750.0,1266.66666666666663,2016.66666666666663
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081071702,266.0,1999.9999999999998,2265.9999999999998
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081071900,240.0,4400.0,4640.0
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081072100,240.0,7266.66666666666666,7506.66666666666666
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081072300,12.0,3600.0,3612.0
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081072900,792.0,11799.99999999999834,12591.99999999999834
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081073100,546.6666666666666,10466.6666666666677,11013.3333333333343
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081073700,219.33333333333337,1866.6666666666663,2085.99999999999967
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081073900,682.6666666666665,7666.6666666666674,8349.3333333333339
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081074100,220.66666666666666,5066.666666666666,5287.33333333333266
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081074300,443.33333333333334,6533.3333333333330,6976.66666666666634
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081074500,132.0,2200.00000000000003,2332.00000000000003
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081074700,645.33333333333333,2933.3333333333333,3578.66666666666663
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081074900,0.0,2733.3333333333326,2733.3333333333326
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081075701,206.66666666666666,3066.6666666666672,3273.33333333333386
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081075702,675.33333333333343,6666.6666666666653,7341.99999999999873
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081076901,898.666666666666664,2066.6666666666672,2965.333333333333864
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081076902,43.333333333333334,1466.66666666666663,1509.999999999999964
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081077300,598.66666666666670,5266.6666666666661,5865.33333333333280
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081077500,784.666666666666664,5666.6666666666669,6451.333333333333564
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081077902,553.33333333333330,20399.9999999999993,20953.33333333333260
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081077903,306.66666666666671,4199.99999999999953,4506.66666666666624
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081077904,1702.0,16799.9999999999983,18501.9999999999983
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081077905,153.33333333333334,4066.6666666666670,4220.00000000000034
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081077906,720.666666666666664,9333.3333333333349,10054.000000000001564
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081077907,187.99999999999999,3666.66666666666727,3854.66666666666726
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081077908,217.33333333333331,4333.3333333333335,4550.66666666666681
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081078800,339.33333333333331,4533.3333333333332,4872.66666666666651
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081079000,748.0,14933.3333333333345,15681.3333333333345
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081079200,493.33333333333326,11333.3333333333338,11826.66666666666706
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081079701,120.0,0.0,120.0
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081079702,126.66666666666666,1866.6666666666665,1993.33333333333316
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081079900,593.999999999999926,3399.99999999999979,3993.999999999999716
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081080301,21.333333333333332,533.3333333333335,554.666666666666832
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081080302,717.33333333333337,12533.333333333333,13250.66666666666637
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081080900,694.66666666666668,19466.6666666666653,20161.33333333333198
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081081400,814.66666666666666,20533.3333333333365,21348.00000000000316
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081081800,578.66666666666667,15333.3333333333335,15912.00000000000017
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081083700,1560.666666666666666,9266.6666666666665,10827.333333333333166
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081083800,2260.00000000000033,38199.999999999998,40459.99999999999833
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081084000,1382.66666666666665,20000.000000000000,21382.66666666666665
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081084500,141.33333333333333,2200.0000000000002,2341.33333333333353
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081084601,800.6666666666667,19333.3333333333331,20133.9999999999998
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081084602,386.66666666666663,1533.33333333333326,1919.99999999999989
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081084901,91.999999999999992,2133.3333333333332,2225.333333333333192
city_most_equitable,candidate_d100_delay_median_cap1_city_a429951251cca526,3852ac842b53163eb7bbac2005f8272aebe91754c390ec2e57a3deec0c756381,36081084902,47.33333333333333,266.6666666666667,314.00000000000003
