setting_id,budget_group,policy_id,efficiency_ratio_historical,equity_ratio_historical
d100_delay_median_cap1,borough,search_arm0_index335,1.3788645818500849,1.900878062456806
d100_delay_median_cap1,borough,search_arm0_index336,1.3725533377695276,1.9483669110662143
d100_delay_median_cap1,borough,search_arm0_index337,1.3462804765575778,1.8532377637840656
d100_delay_median_cap1,borough,search_arm0_index338,1.400200176887475,1.8037057744074463
d100_delay_median_cap1,borough,search_arm0_index339,1.4317257426413512,1.8350212006573638
d100_delay_median_cap1,borough,search_arm0_index340,1.3671892614369352,2.0190154144293957
d100_delay_median_cap1,borough,search_arm0_index341,1.3755485202797961,1.9853762725570936
d100_delay_median_cap1,borough,search_arm0_index342,1.31442087663607,1.5566556680541455
d100_delay_median_cap1,borough,search_arm0_index343,1.4638266413422727,1.6913229862075976
d100_delay_median_cap1,borough,search_arm0_index344,1.407295814560406,1.5214488572827811
d100_delay_median_cap1,borough,search_arm0_index345,1.4351869164171966,1.6197458062328598
d100_delay_median_cap1,borough,search_arm0_index346,1.3828017756309505,1.5461811618457313
d100_delay_median_cap1,borough,search_arm0_index347,1.428963210645308,1.3693309787734118
d100_delay_median_cap1,borough,search_arm0_index348,1.4070371380462483,1.8585974520181179
d100_delay_median_cap1,borough,search_arm0_index349,1.3794025201856799,1.7560360909483694
d100_delay_median_cap1,borough,search_arm0_index350,1.4829249748378115,1.5007744555695097
d100_delay_median_cap1,borough,search_arm0_index351,1.385367224625939,1.8763050133491068
d100_delay_median_cap1,borough,search_arm0_index352,1.3908424291360948,1.7533312084307224
d100_delay_median_cap1,borough,search_arm0_index353,1.3788931657876093,1.9488913564282522
d100_delay_median_cap1,borough,search_arm0_index354,1.3707934361047698,1.6419909456471522
d100_delay_median_cap1,borough,search_arm0_index355,1.4602862121032916,1.9719058147680832
d100_delay_median_cap1,borough,search_arm0_index356,1.3699916241754662,1.7001040026565877
d100_delay_median_cap1,borough,search_arm0_index357,1.454214277295133,1.7862329310373724
d100_delay_median_cap1,borough,search_arm0_index358,1.3336773962404083,1.883272111494364
d100_delay_median_cap1,borough,search_arm0_index359,1.5123405668966254,1.983104264309589
d100_delay_median_cap1,borough,search_arm0_index360,1.3881158300728762,1.56428494419066
d100_delay_median_cap1,borough,search_arm0_index361,1.373743550190816,1.8972442738542434
d100_delay_median_cap1,borough,search_arm0_index362,1.4590267729583122,1.8484393629111302
d100_delay_median_cap1,borough,search_arm0_index363,1.458478359259249,1.9980086400027717
d100_delay_median_cap1,borough,search_arm0_index364,1.3362654606518751,1.7673053250695685
d100_delay_median_cap1,borough,search_arm0_index365,1.4607222795592727,2.12943915706825
d100_delay_median_cap1,borough,search_arm0_index366,1.4133799706259438,1.4700982191631011
d100_delay_median_cap1,borough,search_arm0_index367,1.4089836879507778,1.655325191984234
d100_delay_median_cap1,borough,search_arm0_index368,1.4154793877531715,1.8334641434203443
d100_delay_median_cap1,borough,search_arm0_index369,1.3740841619122528,1.8133204857623242
d100_delay_median_cap1,borough,search_arm0_index370,1.4634090478800037,1.4664535908396001
d100_delay_median_cap1,borough,search_arm0_index371,1.4161471718731458,1.5388714399189307
d100_delay_median_cap1,borough,search_arm0_index372,1.4537077650499401,2.145624098690556
d100_delay_median_cap1,borough,search_arm0_index373,1.4104672105491618,1.5886878721692665
d100_delay_median_cap1,borough,search_arm0_index374,1.3518883690049908,1.9826530766401953
d100_delay_median_cap1,borough,search_arm0_index375,1.3691680900777314,3.4799448950757497
d100_delay_median_cap1,borough,search_arm0_index376,1.4342045465757194,2.0162896567576207
d100_delay_median_cap1,borough,search_arm0_index377,1.4509097061429115,1.739014451224636
d100_delay_median_cap1,borough,search_arm0_index378,1.3308038172711703,1.7958510648855088
d100_delay_median_cap1,borough,search_arm0_index379,1.4091910839065651,1.76664237271614
d100_delay_median_cap1,borough,search_arm0_index380,1.5365362203759867,2.601857244386317
d100_delay_median_cap1,borough,search_arm0_index381,1.3704821391601687,1.7615795962931655
d100_delay_median_cap1,borough,search_arm0_index382,1.39727893095424,1.8512420271328827
d100_delay_median_cap1,borough,search_arm0_index383,1.3692963523769353,1.4930182410613841
d100_delay_median_cap1,borough,search_arm0_index384,1.3525078771282089,1.28580904413995
d100_delay_median_cap1,borough,search_arm0_index385,1.2754405468919292,1.553220268081595
d100_delay_median_cap1,borough,search_arm0_index386,1.309637492738807,1.3073053422891399
d100_delay_median_cap1,borough,search_arm0_index387,1.3948774741803607,1.389163737138759
d100_delay_median_cap1,borough,search_arm0_index388,1.3855063277082664,1.3244347397178728
d100_delay_median_cap1,borough,search_arm0_index389,1.2456849521444389,1.7156058310766102
d100_delay_median_cap1,borough,search_arm0_index390,1.2941522663915788,1.5091992188812549
d100_delay_median_cap1,borough,search_arm0_index391,1.2776257970360978,1.4714442072179714
d100_delay_median_cap1,borough,search_arm0_index392,1.348736015440523,1.2556090539274896
d100_delay_median_cap1,borough,search_arm0_index393,1.284552976247682,1.5195546751570552
d100_delay_median_cap1,borough,search_arm0_index394,1.383625431535237,1.401835955136359
d100_delay_median_cap1,borough,search_arm0_index395,1.3767649617119375,1.258396086238037
d100_delay_median_cap1,borough,search_arm0_index396,1.285845546774792,1.5656612281894167
d100_delay_median_cap1,borough,search_arm0_index397,1.283052035312369,1.4278460591075366
d100_delay_median_cap1,borough,search_arm0_index398,1.2654048644745788,1.7309835837131933
d100_delay_median_cap1,borough,search_arm0_index399,1.3220516104917177,1.4171487789424573
d100_delay_median_cap1,borough,search_arm0_index400,1.2859499755919968,1.5886483211546698
d100_delay_median_cap1,borough,search_arm0_index401,1.279990671242208,1.8364297355579948
d100_delay_median_cap1,borough,search_arm0_index402,1.3781483593246182,1.4283797207562023
d100_delay_median_cap1,borough,search_arm0_index403,1.3091143742003655,1.5330936918349567
d100_delay_median_cap1,borough,search_arm0_index404,1.2911548507611914,1.476872775245557
d100_delay_median_cap1,borough,search_arm0_index405,1.2914005345764745,1.3437303084985301
d100_delay_median_cap1,borough,search_arm0_index406,1.341974046515567,1.1842562715871232
d100_delay_median_cap1,borough,search_arm0_index407,1.3383281328025975,1.4981100456122023
d100_delay_median_cap1,borough,search_arm0_index408,1.3048534592066,1.5532758478707875
d100_delay_median_cap1,borough,search_arm0_index409,1.290051567615812,1.5572461144103387
d100_delay_median_cap1,borough,search_arm0_index410,1.272815696901773,1.7074544726334095
d100_delay_median_cap1,borough,search_arm0_index411,1.2660789013308866,1.6153336078022207
d100_delay_median_cap1,borough,search_arm0_index412,1.3656898227824297,1.3482495788723086
d100_delay_median_cap1,borough,search_arm0_index413,1.3473986607044794,1.2890088943542146
d100_delay_median_cap1,borough,search_arm0_index414,1.2482807715730466,1.7168574258363436
d100_delay_median_cap1,borough,search_arm0_index415,1.233272458478887,1.6516243505801433
d100_delay_median_cap1,borough,search_arm0_index416,1.3966603566812539,1.9629988499563116
d100_delay_median_cap1,borough,search_arm0_index417,1.2898525763121096,1.7269364393812943
d100_delay_median_cap1,borough,search_arm0_index418,1.292024793155219,1.4018126996062787
d100_delay_median_cap1,borough,search_arm0_index419,1.3202857403059138,1.5798398096680342
d100_delay_median_cap1,borough,search_arm0_index420,1.2495890957475426,1.639068331744827
d100_delay_median_cap1,borough,search_arm0_index421,1.3860223408645103,1.5058582573769697
d100_delay_median_cap1,borough,search_arm0_index422,1.3231325218337227,1.7876587896489313
d100_delay_median_cap1,borough,search_arm0_index423,1.3066533946247663,1.365355289035934
d100_delay_median_cap1,borough,search_arm0_index424,1.305979844994666,1.4675297848819793
d100_delay_median_cap1,borough,search_arm0_index425,1.3210336325348873,1.5659801194580705
d100_delay_median_cap1,borough,search_arm0_index426,1.2495316436572057,1.6827168254973666
d100_delay_median_cap1,borough,search_arm0_index427,1.2531382138538958,1.6986010520896349
d100_delay_median_cap1,borough,search_arm0_index428,1.3409485977568836,1.2134958681689658
d100_delay_median_cap1,borough,search_arm0_index429,1.3212138250274053,1.572461222741377
d100_delay_median_cap1,borough,search_arm0_index430,1.3321483991959633,1.29116838115845
d100_delay_median_cap1,borough,search_arm0_index431,1.3250165037727344,1.5843059806077617
d100_delay_median_cap1,borough,search_arm0_index432,1.290942257725855,1.8330094249834434
d100_delay_median_cap1,borough,search_arm0_index433,1.3196289187756154,1.5885007733074292
d100_delay_median_cap1,borough,search_arm0_index434,1.3146374080832532,1.5597008866096038
d100_delay_median_cap1,borough,search_arm0_index435,1.3052682511181737,1.4129969315713222
d100_delay_median_cap1,borough,search_arm0_index436,1.3218999613345406,1.5803089398253232
d100_delay_median_cap1,borough,search_arm0_index437,1.2905958804942927,2.1651541174237763
d100_delay_median_cap1,borough,search_arm0_index438,1.3010548812818532,1.683145542318219
d100_delay_median_cap1,borough,search_arm0_index439,1.2857900029871026,1.4960807954506103
d100_delay_median_cap1,borough,search_arm0_index440,1.3382729544345646,1.3842298706078875
d100_delay_median_cap1,borough,search_arm0_index441,1.2903310730503532,1.3346766951883915
d100_delay_median_cap1,borough,search_arm0_index442,1.3159390328973917,1.5668974263745312
d100_delay_median_cap1,borough,search_arm0_index443,1.333678451897192,1.2429059682421797
d100_delay_median_cap1,borough,search_arm0_index444,1.2618999215443998,1.7309854096234398
d100_delay_median_cap1,borough,search_arm0_index445,1.3167066171855968,1.5711763688406442
d100_delay_median_cap1,borough,search_arm0_index446,1.2807218759735641,1.6273114726619722
d100_delay_median_cap1,borough,search_arm0_index447,1.3234925007969194,1.571921815242875
d100_delay_median_cap1,borough,search_arm0_index448,1.1690183248618902,1.6460422211509071
d100_delay_median_cap1,borough,search_arm0_index449,1.3331930121854865,1.1538235289438703
d100_delay_median_cap1,borough,search_arm0_index450,1.211942385338519,1.4645054043338508
d100_delay_median_cap1,borough,search_arm0_index451,1.3119482848358517,1.1371135666977794
d100_delay_median_cap1,borough,search_arm0_index452,1.3398397927144823,1.204157114872804
d100_delay_median_cap1,borough,search_arm0_index453,1.1725288302912757,1.781135641236337
d100_delay_median_cap1,borough,search_arm0_index454,1.3322152709929833,1.16531763837287
d100_delay_median_cap1,borough,search_arm0_index455,1.1855798339021497,1.6429074003469692
d100_delay_median_cap1,borough,search_arm0_index456,1.341291726813727,1.1761456872256688
d100_delay_median_cap1,borough,search_arm0_index457,1.1699554638704106,1.7110981056206942
d100_delay_median_cap1,borough,search_arm0_index458,1.1654101711800255,1.6565691478369817
d100_delay_median_cap1,borough,search_arm0_index459,1.334298487848802,1.2401866059374076
d100_delay_median_cap1,borough,search_arm0_index460,1.3212811840506336,1.2310326143870378
d100_delay_median_cap1,borough,search_arm0_index461,1.204158459442702,1.6253150201541313
d100_delay_median_cap1,borough,search_arm0_index462,1.159123288409859,1.5336501242228504
d100_delay_median_cap1,borough,search_arm0_index463,1.3082608350886673,1.1479430521913512
d100_delay_median_cap1,borough,search_arm0_index464,1.3294492472091175,1.2463012174445638
d100_delay_median_cap1,borough,search_arm0_index465,1.188363925657888,1.6840610338106587
d100_delay_median_cap1,borough,search_arm0_index466,1.3090691839695923,1.1988247553523
d100_delay_median_cap1,borough,search_arm0_index467,1.181239704047433,1.6326971374633217
d100_delay_median_cap1,borough,search_arm0_index468,1.2068937879754764,1.783638062592232
d100_delay_median_cap1,borough,search_arm0_index469,1.3466899089808662,1.2265265311862712
d100_delay_median_cap1,borough,search_arm0_index470,1.191891077982706,1.4416798792892997
d100_delay_median_cap1,borough,search_arm0_index471,1.3394308069152179,1.1820403882873873
d100_delay_median_cap1,borough,search_arm0_index472,1.3231743420832258,1.1821595651117636
d100_delay_median_cap1,borough,search_arm0_index473,1.309536799322528,1.318100845960216
d100_delay_median_cap1,borough,search_arm0_index474,1.311324960107339,1.128827772807985
d100_delay_median_cap1,borough,search_arm0_index475,1.1977799375432843,1.7187129433086894
d100_delay_median_cap1,borough,search_arm0_index476,1.1582879390765854,1.6399955919230818
d100_delay_median_cap1,borough,search_arm0_index477,1.1654670954419706,1.655135561614008
d100_delay_median_cap1,borough,search_arm0_index478,1.3304271102081726,1.2536536140949703
d100_delay_median_cap1,borough,search_arm0_index479,1.1890491281147917,1.4216004461931493
d100_delay_median_cap1,borough,search_arm0_index480,1.3108341609073482,1.3737961966806729
d100_delay_median_cap1,borough,search_arm0_index481,1.2195890758524726,1.7164153921330432
d100_delay_median_cap1,borough,search_arm0_index482,1.18142671770686,1.8072594039143546
d100_delay_median_cap1,borough,search_arm0_index483,1.1794775286603714,1.6315734004478493
d100_delay_median_cap1,borough,search_arm0_index484,1.2339981413132213,1.5138210888679346
d100_delay_median_cap1,borough,search_arm0_index485,1.2245707202141263,1.3845635335566675
d100_delay_median_cap1,borough,search_arm0_index486,1.1813865621469009,1.636808881154954
d100_delay_median_cap1,borough,search_arm0_index487,1.2974626030539256,1.168852671288365
d100_delay_median_cap1,borough,search_arm0_index488,1.168704754194987,1.3227769386814814
d100_delay_median_cap1,borough,search_arm0_index489,1.305502363311022,1.2712599643403146
d100_delay_median_cap1,borough,search_arm0_index490,1.3120489376499465,1.2694557234366384
d100_delay_median_cap1,borough,search_arm0_index491,1.2472448880530793,1.2302710963439967
d100_delay_median_cap1,borough,search_arm0_index492,1.2051972663199162,1.7522044750427794
d100_delay_median_cap1,borough,search_arm0_index493,1.2070743864898341,1.7268801775852283
d100_delay_median_cap1,borough,search_arm0_index494,1.363045564948329,1.23482964856074
d100_delay_median_cap1,borough,search_arm0_index495,1.1983195811706073,1.9773010028862061
d100_delay_median_cap1,borough,search_arm0_index496,1.2805058723547729,1.6804675836034608
d100_delay_median_cap1,borough,search_arm0_index497,1.2157489618935102,1.6575333325836394
d100_delay_median_cap1,borough,search_arm0_index498,1.30563862424047,1.2407209255371896
d100_delay_median_cap1,borough,search_arm0_index499,1.1991430746661578,1.8903530398195332
d100_delay_median_cap1,borough,search_arm0_index500,1.3287660342592296,1.3692133965608253
d100_delay_median_cap1,borough,search_arm0_index501,1.200112411206576,1.8903135124711123
d100_delay_median_cap1,borough,search_arm0_index502,1.1716987592419201,1.7748136719671945
d100_delay_median_cap1,borough,search_arm0_index503,1.304563275397671,1.2190703910244987
d100_delay_median_cap1,borough,search_arm0_index504,1.313001424284012,1.2741608165316916
